cost,component,location,carrier,0
marginal,Link,AT0 13,urban decentral air heat pump,0.00028
marginal,Link,AT0 13,urban decentral resistive heater,3868.22046
marginal,Link,AT0 13,urban decentral water tanks charger,0.03167
marginal,Link,AT0 13,urban decentral water tanks discharger,0.03058
marginal,Link,AT0 14,BEV charger,31766.98482
marginal,Link,AT0 14,DAC,9e-05
marginal,Link,AT0 14,Fischer-Tropsch,0.57632
marginal,Link,AT0 14,H2 Electrolysis,0.02828
marginal,Link,AT0 14,H2 Fuel Cell,0.00026
marginal,Link,AT0 14,H2 pipeline,0.29679
marginal,Link,AT0 14,Sabatier,0.00062
marginal,Link,AT0 14,V2G,21126.59599
marginal,Link,AT0 14,battery charger,0.00896
marginal,Link,AT0 14,battery discharger,0.00816
marginal,Link,AT0 14,electricity distribution grid,0.00953
marginal,Link,AT0 14,home battery charger,0.00565
marginal,Link,AT0 14,home battery discharger,0.0057
marginal,Link,AT0 14,methanolisation,0.01156
marginal,Link,AT0 14,rural air heat pump,0.00027
marginal,Link,AT0 14,rural ground heat pump,0.00019
marginal,Link,AT0 14,rural resistive heater,50891.89208
marginal,Link,AT0 14,rural water tanks charger,0.03082
marginal,Link,AT0 14,rural water tanks discharger,0.03181
marginal,Link,AT0 14,urban decentral air heat pump,0.00031
marginal,Link,AT0 14,urban decentral resistive heater,6876.95438
marginal,Link,AT0 14,urban decentral water tanks charger,0.03497
marginal,Link,AT0 14,urban decentral water tanks discharger,0.03104
marginal,Link,AT0 15,BEV charger,8258.39533
marginal,Link,AT0 15,DAC,0.0001
marginal,Link,AT0 15,Fischer-Tropsch,0.58489
marginal,Link,AT0 15,H2 Electrolysis,0.03732
marginal,Link,AT0 15,H2 Fuel Cell,0.00027
marginal,Link,AT0 15,H2 pipeline,0.29474
marginal,Link,AT0 15,Sabatier,0.00069
marginal,Link,AT0 15,V2G,4618.28049
marginal,Link,AT0 15,battery charger,0.00817
marginal,Link,AT0 15,battery discharger,0.00835
marginal,Link,AT0 15,electricity distribution grid,0.01039
marginal,Link,AT0 15,home battery charger,0.00598
marginal,Link,AT0 15,home battery discharger,0.00647
marginal,Link,AT0 15,methanolisation,0.04977
marginal,Link,AT0 15,rural air heat pump,0.0003
marginal,Link,AT0 15,rural ground heat pump,0.00018
marginal,Link,AT0 15,rural resistive heater,21478.16363
marginal,Link,AT0 15,rural water tanks charger,0.02866
marginal,Link,AT0 15,rural water tanks discharger,0.03124
marginal,Link,AT0 15,urban decentral air heat pump,0.00027
marginal,Link,AT0 15,urban decentral resistive heater,12478.86052
marginal,Link,AT0 15,urban decentral water tanks charger,0.0296
marginal,Link,AT0 15,urban decentral water tanks discharger,0.03371
marginal,Link,AT0 16,BEV charger,6486.95478
marginal,Link,AT0 16,DAC,0.0001
marginal,Link,AT0 16,Fischer-Tropsch,0.58722
marginal,Link,AT0 16,H2 Electrolysis,0.46308
marginal,Link,AT0 16,H2 Fuel Cell,0.00025
marginal,Link,AT0 16,H2 pipeline,0.17631
marginal,Link,AT0 16,Sabatier,0.00073
marginal,Link,AT0 16,V2G,2834.77001
marginal,Link,AT0 16,battery charger,0.00858
marginal,Link,AT0 16,battery discharger,0.00764
marginal,Link,AT0 16,electricity distribution grid,0.01024
marginal,Link,AT0 16,home battery charger,0.00662
marginal,Link,AT0 16,home battery discharger,0.00612
marginal,Link,AT0 16,methanolisation,0.28266
marginal,Link,AT0 16,rural air heat pump,0.00032
marginal,Link,AT0 16,rural ground heat pump,0.00017
marginal,Link,AT0 16,rural resistive heater,92434.47203
marginal,Link,AT0 16,rural water tanks charger,0.03065
marginal,Link,AT0 16,rural water tanks discharger,0.03371
marginal,Link,AT0 16,urban decentral air heat pump,0.00031
marginal,Link,AT0 16,urban decentral resistive heater,592.9614
marginal,Link,AT0 16,urban decentral water tanks charger,0.02984
marginal,Link,AT0 16,urban decentral water tanks discharger,0.02965
marginal,Link,AT0 17,BEV charger,10748.8503
marginal,Link,AT0 17,DAC,0.00011
marginal,Link,AT0 17,Fischer-Tropsch,0.58369
marginal,Link,AT0 17,H2 Electrolysis,0.03085
marginal,Link,AT0 17,H2 Fuel Cell,0.00026
marginal,Link,AT0 17,H2 pipeline,0.19952
marginal,Link,AT0 17,Sabatier,0.00066
marginal,Link,AT0 17,V2G,4660.52626
marginal,Link,AT0 17,battery charger,0.00853
marginal,Link,AT0 17,battery discharger,0.0079
marginal,Link,AT0 17,electricity distribution grid,0.01006
marginal,Link,AT0 17,home battery charger,0.00545
marginal,Link,AT0 17,home battery discharger,0.00553
marginal,Link,AT0 17,methanolisation,0.03427
marginal,Link,AT0 17,rural air heat pump,0.00027
marginal,Link,AT0 17,rural ground heat pump,0.0002
marginal,Link,AT0 17,rural resistive heater,87725.79167
marginal,Link,AT0 17,rural water tanks charger,0.03196
marginal,Link,AT0 17,rural water tanks discharger,0.03187
marginal,Link,AT0 17,urban decentral air heat pump,0.0003
marginal,Link,AT0 17,urban decentral resistive heater,244.86099
marginal,Link,AT0 17,urban decentral water tanks charger,0.03144
marginal,Link,AT0 17,urban decentral water tanks discharger,0.03098
marginal,Link,AT0 18,BEV charger,15313.83917
marginal,Link,AT0 18,DAC,0.00021
marginal,Link,AT0 18,Fischer-Tropsch,0.52791
marginal,Link,AT0 18,H2 Electrolysis,0.29519
marginal,Link,AT0 18,H2 Fuel Cell,0.00026
marginal,Link,AT0 18,H2 pipeline,0.20906
marginal,Link,AT0 18,Sabatier,0.00074
marginal,Link,AT0 18,V2G,7453.86819
marginal,Link,AT0 18,battery charger,0.00853
marginal,Link,AT0 18,battery discharger,0.00903
marginal,Link,AT0 18,electricity distribution grid,0.00971
marginal,Link,AT0 18,home battery charger,0.00561
marginal,Link,AT0 18,home battery discharger,0.00543
marginal,Link,AT0 18,methanolisation,0.17668
marginal,Link,AT0 18,rural air heat pump,0.00031
marginal,Link,AT0 18,rural ground heat pump,0.00021
marginal,Link,AT0 18,rural resistive heater,20837.9075
marginal,Link,AT0 18,rural water tanks charger,0.03214
marginal,Link,AT0 18,rural water tanks discharger,0.03087
marginal,Link,AT0 18,urban central air heat pump,0.00044
marginal,Link,AT0 18,urban central ptes heat pump,0.00041
marginal,Link,AT0 18,urban central resistive heater,46958.23115
marginal,Link,AT0 18,urban central water pits charger,0.01511
marginal,Link,AT0 18,urban central water pits discharger,0.01578
marginal,Link,AT0 18,urban central water tanks charger,0.00936
marginal,Link,AT0 18,urban central water tanks discharger,0.00861
marginal,Link,AT0 18,urban decentral air heat pump,0.00031
marginal,Link,AT0 18,urban decentral resistive heater,3554.02859
marginal,Link,AT0 18,urban decentral water tanks charger,0.03374
marginal,Link,AT0 18,urban decentral water tanks discharger,0.02875
marginal,Link,AT0 19,BEV charger,16857.61655
marginal,Link,AT0 19,DAC,0.0002
marginal,Link,AT0 19,Fischer-Tropsch,0.52647
marginal,Link,AT0 19,H2 Electrolysis,0.07033
marginal,Link,AT0 19,H2 Fuel Cell,0.00026
marginal,Link,AT0 19,H2 pipeline,0.26756
marginal,Link,AT0 19,Sabatier,0.00072
marginal,Link,AT0 19,V2G,6697.34768
marginal,Link,AT0 19,battery charger,0.00761
marginal,Link,AT0 19,battery discharger,0.00839
marginal,Link,AT0 19,electricity distribution grid,0.00806
marginal,Link,AT0 19,home battery charger,0.00571
marginal,Link,AT0 19,home battery discharger,0.00634
marginal,Link,AT0 19,methanolisation,0.04616
marginal,Link,AT0 19,rural air heat pump,0.00031
marginal,Link,AT0 19,rural ground heat pump,0.00021
marginal,Link,AT0 19,rural resistive heater,12422.39835
marginal,Link,AT0 19,rural water tanks charger,0.02962
marginal,Link,AT0 19,rural water tanks discharger,0.03275
marginal,Link,AT0 19,urban central air heat pump,0.00043
marginal,Link,AT0 19,urban central ptes heat pump,0.00036
marginal,Link,AT0 19,urban central resistive heater,35842.35498
marginal,Link,AT0 19,urban central water pits charger,0.61727
marginal,Link,AT0 19,urban central water pits discharger,0.59204
marginal,Link,AT0 19,urban central water tanks charger,0.02142
marginal,Link,AT0 19,urban central water tanks discharger,0.01948
marginal,Link,AT0 19,urban decentral air heat pump,0.00028
marginal,Link,AT0 19,urban decentral resistive heater,27454.8099
marginal,Link,AT0 19,urban decentral water tanks charger,0.0313
marginal,Link,AT0 19,urban decentral water tanks discharger,0.0311
marginal,Link,AT0 2,BEV charger,7483.88871
marginal,Link,AT0 2,DAC,0.0002
marginal,Link,AT0 2,Fischer-Tropsch,0.53233
marginal,Link,AT0 2,H2 Electrolysis,0.03109
marginal,Link,AT0 2,H2 Fuel Cell,0.00026
marginal,Link,AT0 2,H2 pipeline,0.36391
marginal,Link,AT0 2,Sabatier,0.0007
marginal,Link,AT0 2,V2G,131.84396
marginal,Link,AT0 2,battery charger,0.00919
marginal,Link,AT0 2,battery discharger,0.00814
marginal,Link,AT0 2,electricity distribution grid,0.01102
marginal,Link,AT0 2,home battery charger,0.00637
marginal,Link,AT0 2,home battery discharger,0.00625
marginal,Link,AT0 2,methanolisation,0.0867
marginal,Link,AT0 2,rural air heat pump,0.00032
marginal,Link,AT0 2,rural ground heat pump,0.00019
marginal,Link,AT0 2,rural resistive heater,10573.95722
marginal,Link,AT0 2,rural water tanks charger,0.0327
marginal,Link,AT0 2,rural water tanks discharger,0.03384
marginal,Link,AT0 2,urban central air heat pump,0.0005
marginal,Link,AT0 2,urban central ptes heat pump,0.00036
marginal,Link,AT0 2,urban central resistive heater,15335.40125
marginal,Link,AT0 2,urban central water pits charger,789.1957
marginal,Link,AT0 2,urban central water pits discharger,562.13217
marginal,Link,AT0 2,urban central water tanks charger,0.01734
marginal,Link,AT0 2,urban central water tanks discharger,0.01756
marginal,Link,AT0 2,urban decentral air heat pump,0.0003
marginal,Link,AT0 2,urban decentral resistive heater,25119.50672
marginal,Link,AT0 2,urban decentral water tanks charger,0.03294
marginal,Link,AT0 2,urban decentral water tanks discharger,0.03151
marginal,Link,AT0 20,BEV charger,12166.66323
marginal,Link,AT0 20,DAC,0.00021
marginal,Link,AT0 20,Fischer-Tropsch,0.52578
marginal,Link,AT0 20,H2 Electrolysis,0.01591
marginal,Link,AT0 20,H2 Fuel Cell,0.00027
marginal,Link,AT0 20,H2 pipeline,0.32363
marginal,Link,AT0 20,Sabatier,0.00072
marginal,Link,AT0 20,V2G,7651.53309
marginal,Link,AT0 20,battery charger,0.00911
marginal,Link,AT0 20,battery discharger,0.00868
marginal,Link,AT0 20,electricity distribution grid,0.00978
marginal,Link,AT0 20,home battery charger,0.0065
marginal,Link,AT0 20,home battery discharger,0.00603
marginal,Link,AT0 20,methanolisation,0.02012
marginal,Link,AT0 20,rural air heat pump,0.00027
marginal,Link,AT0 20,rural ground heat pump,0.00018
marginal,Link,AT0 20,rural resistive heater,17091.79469
marginal,Link,AT0 20,rural water tanks charger,0.03106
marginal,Link,AT0 20,rural water tanks discharger,0.02895
marginal,Link,AT0 20,urban central air heat pump,0.0004
marginal,Link,AT0 20,urban central ptes heat pump,0.00042
marginal,Link,AT0 20,urban central resistive heater,10902.80325
marginal,Link,AT0 20,urban central water pits charger,0.01777
marginal,Link,AT0 20,urban central water pits discharger,0.01535
marginal,Link,AT0 20,urban central water tanks charger,0.00968
marginal,Link,AT0 20,urban central water tanks discharger,0.00839
marginal,Link,AT0 20,urban decentral air heat pump,0.00027
marginal,Link,AT0 20,urban decentral resistive heater,3924.27047
marginal,Link,AT0 20,urban decentral water tanks charger,0.02953
marginal,Link,AT0 20,urban decentral water tanks discharger,0.03336
marginal,Link,AT0 21,BEV charger,14076.98343
marginal,Link,AT0 21,DAC,0.00021
marginal,Link,AT0 21,Fischer-Tropsch,0.52607
marginal,Link,AT0 21,H2 Electrolysis,1.14131
marginal,Link,AT0 21,H2 Fuel Cell,0.00023
marginal,Link,AT0 21,H2 pipeline,0.32257
marginal,Link,AT0 21,Sabatier,0.00063
marginal,Link,AT0 21,V2G,7535.15113
marginal,Link,AT0 21,battery charger,0.00797
marginal,Link,AT0 21,battery discharger,0.00869
marginal,Link,AT0 21,electricity distribution grid,0.00957
marginal,Link,AT0 21,home battery charger,0.00559
marginal,Link,AT0 21,home battery discharger,0.0053
marginal,Link,AT0 21,methanolisation,0.69657
marginal,Link,AT0 21,rural air heat pump,0.00031
marginal,Link,AT0 21,rural ground heat pump,0.00018
marginal,Link,AT0 21,rural resistive heater,12144.96075
marginal,Link,AT0 21,rural water tanks charger,0.03264
marginal,Link,AT0 21,rural water tanks discharger,0.03106
marginal,Link,AT0 21,urban central air heat pump,0.00041
marginal,Link,AT0 21,urban central ptes heat pump,0.0004
marginal,Link,AT0 21,urban central resistive heater,34430.27684
marginal,Link,AT0 21,urban central water pits charger,0.01498
marginal,Link,AT0 21,urban central water pits discharger,0.01569
marginal,Link,AT0 21,urban central water tanks charger,0.00871
marginal,Link,AT0 21,urban central water tanks discharger,0.00896
marginal,Link,AT0 21,urban decentral air heat pump,0.0003
marginal,Link,AT0 21,urban decentral resistive heater,6221.74257
marginal,Link,AT0 21,urban decentral water tanks charger,0.0315
marginal,Link,AT0 21,urban decentral water tanks discharger,0.03115
marginal,Link,AT0 22,BEV charger,9349.86456
marginal,Link,AT0 22,DAC,0.00011
marginal,Link,AT0 22,Fischer-Tropsch,0.58755
marginal,Link,AT0 22,H2 Electrolysis,0.04405
marginal,Link,AT0 22,H2 Fuel Cell,0.00026
marginal,Link,AT0 22,H2 pipeline,0.26498
marginal,Link,AT0 22,Sabatier,0.00073
marginal,Link,AT0 22,V2G,5095.62896
marginal,Link,AT0 22,battery charger,0.00811
marginal,Link,AT0 22,battery discharger,0.00754
marginal,Link,AT0 22,electricity distribution grid,0.00965
marginal,Link,AT0 22,home battery charger,0.0066
marginal,Link,AT0 22,home battery discharger,0.00558
marginal,Link,AT0 22,methanolisation,0.07406
marginal,Link,AT0 22,rural air heat pump,0.00026
marginal,Link,AT0 22,rural ground heat pump,0.00018
marginal,Link,AT0 22,rural resistive heater,36646.13616
marginal,Link,AT0 22,rural water tanks charger,0.03113
marginal,Link,AT0 22,rural water tanks discharger,0.0285
marginal,Link,AT0 22,urban decentral air heat pump,0.00028
marginal,Link,AT0 22,urban decentral resistive heater,361.11028
marginal,Link,AT0 22,urban decentral water tanks charger,0.02858
marginal,Link,AT0 22,urban decentral water tanks discharger,0.02861
marginal,Link,AT0 23,BEV charger,37940.94131
marginal,Link,AT0 23,DAC,0.0002
marginal,Link,AT0 23,Fischer-Tropsch,0.53825
marginal,Link,AT0 23,H2 Electrolysis,0.06729
marginal,Link,AT0 23,H2 Fuel Cell,0.00024
marginal,Link,AT0 23,H2 pipeline,0.79266
marginal,Link,AT0 23,Sabatier,0.00073
marginal,Link,AT0 23,V2G,149.4953
marginal,Link,AT0 23,battery charger,0.0084
marginal,Link,AT0 23,battery discharger,0.00853
marginal,Link,AT0 23,electricity distribution grid,77047.58153
marginal,Link,AT0 23,home battery charger,0.00599
marginal,Link,AT0 23,home battery discharger,0.00593
marginal,Link,AT0 23,methanolisation,97.81018
marginal,Link,AT0 23,rural air heat pump,0.00034
marginal,Link,AT0 23,rural ground heat pump,0.00024
marginal,Link,AT0 23,rural resistive heater,14492.61604
marginal,Link,AT0 23,rural water tanks charger,0.03433
marginal,Link,AT0 23,rural water tanks discharger,0.03425
marginal,Link,AT0 23,urban central air heat pump,0.00061
marginal,Link,AT0 23,urban central ptes heat pump,0.00037
marginal,Link,AT0 23,urban central resistive heater,47544.72158
marginal,Link,AT0 23,urban central water pits charger,8312.28378
marginal,Link,AT0 23,urban central water pits discharger,6670.69168
marginal,Link,AT0 23,urban central water tanks charger,0.01783
marginal,Link,AT0 23,urban central water tanks discharger,0.01671
marginal,Link,AT0 23,urban decentral air heat pump,0.00034
marginal,Link,AT0 23,urban decentral resistive heater,31435.14452
marginal,Link,AT0 23,urban decentral water tanks charger,0.0346
marginal,Link,AT0 23,urban decentral water tanks discharger,0.03356
marginal,Link,AT0 24,BEV charger,6994.77939
marginal,Link,AT0 24,DAC,0.00018
marginal,Link,AT0 24,Fischer-Tropsch,0.53054
marginal,Link,AT0 24,H2 Electrolysis,68575.28503
marginal,Link,AT0 24,H2 Fuel Cell,0.00024
marginal,Link,AT0 24,H2 pipeline,42599.47863
marginal,Link,AT0 24,Sabatier,0.00074
marginal,Link,AT0 24,V2G,110.79571
marginal,Link,AT0 24,battery charger,0.00909
marginal,Link,AT0 24,battery discharger,0.00881
marginal,Link,AT0 24,electricity distribution grid,0.0175
marginal,Link,AT0 24,home battery charger,0.00578
marginal,Link,AT0 24,home battery discharger,0.00604
marginal,Link,AT0 24,methanolisation,0.0317
marginal,Link,AT0 24,rural air heat pump,0.00033
marginal,Link,AT0 24,rural ground heat pump,0.00025
marginal,Link,AT0 24,rural resistive heater,3234.49584
marginal,Link,AT0 24,rural water tanks charger,0.03533
marginal,Link,AT0 24,rural water tanks discharger,0.03122
marginal,Link,AT0 24,urban central air heat pump,0.00061
marginal,Link,AT0 24,urban central ptes heat pump,0.00035
marginal,Link,AT0 24,urban central resistive heater,9122.76607
marginal,Link,AT0 24,urban central water pits charger,1112.7896
marginal,Link,AT0 24,urban central water pits discharger,1007.70718
marginal,Link,AT0 24,urban central water tanks charger,0.01368
marginal,Link,AT0 24,urban central water tanks discharger,0.01391
marginal,Link,AT0 24,urban decentral air heat pump,0.00032
marginal,Link,AT0 24,urban decentral resistive heater,14413.15191
marginal,Link,AT0 24,urban decentral water tanks charger,0.03385
marginal,Link,AT0 24,urban decentral water tanks discharger,0.03156
marginal,Link,AT0 3,BEV charger,20414.40748
marginal,Link,AT0 3,DAC,0.00021
marginal,Link,AT0 3,Fischer-Tropsch,0.52588
marginal,Link,AT0 3,H2 Electrolysis,0.01621
marginal,Link,AT0 3,H2 Fuel Cell,0.00026
marginal,Link,AT0 3,H2 pipeline,0.23202
marginal,Link,AT0 3,Sabatier,0.00063
marginal,Link,AT0 3,V2G,12785.80284
marginal,Link,AT0 3,battery charger,0.00925
marginal,Link,AT0 3,battery discharger,0.00771
marginal,Link,AT0 3,electricity distribution grid,0.00953
marginal,Link,AT0 3,home battery charger,0.00654
marginal,Link,AT0 3,home battery discharger,0.00585
marginal,Link,AT0 3,methanolisation,0.02099
marginal,Link,AT0 3,rural air heat pump,0.00029
marginal,Link,AT0 3,rural ground heat pump,0.00019
marginal,Link,AT0 3,rural resistive heater,4754.37692
marginal,Link,AT0 3,rural water tanks charger,0.03134
marginal,Link,AT0 3,rural water tanks discharger,0.03097
marginal,Link,AT0 3,urban central air heat pump,0.00042
marginal,Link,AT0 3,urban central ptes heat pump,0.00036
marginal,Link,AT0 3,urban central resistive heater,58058.32611
marginal,Link,AT0 3,urban central water pits charger,0.01783
marginal,Link,AT0 3,urban central water pits discharger,0.01725
marginal,Link,AT0 3,urban central water tanks charger,0.00978
marginal,Link,AT0 3,urban central water tanks discharger,0.00871
marginal,Link,AT0 3,urban decentral air heat pump,0.0003
marginal,Link,AT0 3,urban decentral resistive heater,15600.136
marginal,Link,AT0 3,urban decentral water tanks charger,0.02872
marginal,Link,AT0 3,urban decentral water tanks discharger,0.03185
marginal,Link,AT0 4,BEV charger,9659.08835
marginal,Link,AT0 4,DAC,0.0002
marginal,Link,AT0 4,Fischer-Tropsch,0.51877
marginal,Link,AT0 4,H2 Electrolysis,28858.59172
marginal,Link,AT0 4,H2 Fuel Cell,0.00023
marginal,Link,AT0 4,H2 pipeline,0.30839
marginal,Link,AT0 4,Sabatier,0.00062
marginal,Link,AT0 4,V2G,111.7113
marginal,Link,AT0 4,battery charger,0.00798
marginal,Link,AT0 4,battery discharger,0.00868
marginal,Link,AT0 4,electricity distribution grid,12339.62022
marginal,Link,AT0 4,home battery charger,0.00628
marginal,Link,AT0 4,home battery discharger,0.00557
marginal,Link,AT0 4,methanolisation,0.00963
marginal,Link,AT0 4,rural air heat pump,0.00033
marginal,Link,AT0 4,rural ground heat pump,0.00025
marginal,Link,AT0 4,rural resistive heater,12049.50658
marginal,Link,AT0 4,rural water tanks charger,0.03039
marginal,Link,AT0 4,rural water tanks discharger,0.03223
marginal,Link,AT0 4,urban central air heat pump,0.00047
marginal,Link,AT0 4,urban central ptes heat pump,0.00036
marginal,Link,AT0 4,urban central resistive heater,9098.68014
marginal,Link,AT0 4,urban central water pits charger,1588.60665
marginal,Link,AT0 4,urban central water pits discharger,1387.84115
marginal,Link,AT0 4,urban central water tanks charger,0.01811
marginal,Link,AT0 4,urban central water tanks discharger,0.01658
marginal,Link,AT0 4,urban decentral air heat pump,0.00033
marginal,Link,AT0 4,urban decentral resistive heater,6087.25884
marginal,Link,AT0 4,urban decentral water tanks charger,0.03106
marginal,Link,AT0 4,urban decentral water tanks discharger,0.03354
marginal,Link,AT0 5,BEV charger,12298.40338
marginal,Link,AT0 5,DAC,0.00019
marginal,Link,AT0 5,Fischer-Tropsch,0.52397
marginal,Link,AT0 5,H2 Electrolysis,1.21048
marginal,Link,AT0 5,H2 Fuel Cell,0.00028
marginal,Link,AT0 5,H2 pipeline,0.0637
marginal,Link,AT0 5,Sabatier,0.00063
marginal,Link,AT0 5,V2G,4182.68141
marginal,Link,AT0 5,battery charger,0.00849
marginal,Link,AT0 5,battery discharger,0.00787
marginal,Link,AT0 5,electricity distribution grid,0.00935
marginal,Link,AT0 5,home battery charger,0.00585
marginal,Link,AT0 5,home battery discharger,0.00559
marginal,Link,AT0 5,methanolisation,0.73521
marginal,Link,AT0 5,rural air heat pump,0.00026
marginal,Link,AT0 5,rural ground heat pump,0.0002
marginal,Link,AT0 5,rural resistive heater,20877.16614
marginal,Link,AT0 5,rural water tanks charger,0.03286
marginal,Link,AT0 5,rural water tanks discharger,0.03062
marginal,Link,AT0 5,urban central air heat pump,0.00045
marginal,Link,AT0 5,urban central ptes heat pump,0.00041
marginal,Link,AT0 5,urban central resistive heater,124143.47039
marginal,Link,AT0 5,urban central water pits charger,0.01776
marginal,Link,AT0 5,urban central water pits discharger,0.0179
marginal,Link,AT0 5,urban central water tanks charger,0.0097
marginal,Link,AT0 5,urban central water tanks discharger,0.00972
marginal,Link,AT0 5,urban decentral air heat pump,0.00028
marginal,Link,AT0 5,urban decentral resistive heater,9559.48953
marginal,Link,AT0 5,urban decentral water tanks charger,0.03264
marginal,Link,AT0 5,urban decentral water tanks discharger,0.03169
marginal,Link,AT0 6,BEV charger,12943.39038
marginal,Link,AT0 6,DAC,0.0001
marginal,Link,AT0 6,Fischer-Tropsch,0.58463
marginal,Link,AT0 6,H2 Electrolysis,0.08411
marginal,Link,AT0 6,H2 Fuel Cell,0.00026
marginal,Link,AT0 6,H2 pipeline,0.15909
marginal,Link,AT0 6,Sabatier,0.00067
marginal,Link,AT0 6,V2G,6644.22312
marginal,Link,AT0 6,battery charger,0.00897
marginal,Link,AT0 6,battery discharger,0.00796
marginal,Link,AT0 6,electricity distribution grid,0.01065
marginal,Link,AT0 6,home battery charger,0.00623
marginal,Link,AT0 6,home battery discharger,0.00546
marginal,Link,AT0 6,methanolisation,0.05674
marginal,Link,AT0 6,rural air heat pump,0.00026
marginal,Link,AT0 6,rural ground heat pump,0.00019
marginal,Link,AT0 6,rural resistive heater,85418.63716
marginal,Link,AT0 6,rural water tanks charger,0.03223
marginal,Link,AT0 6,rural water tanks discharger,0.03025
marginal,Link,AT0 6,urban decentral air heat pump,0.0003
marginal,Link,AT0 6,urban decentral resistive heater,351.3685
marginal,Link,AT0 6,urban decentral water tanks charger,0.03139
marginal,Link,AT0 6,urban decentral water tanks discharger,0.0284
marginal,Link,AT0 7,BEV charger,6861.46574
marginal,Link,AT0 7,DAC,0.0001
marginal,Link,AT0 7,Fischer-Tropsch,0.58796
marginal,Link,AT0 7,H2 Electrolysis,1.2378
marginal,Link,AT0 7,H2 Fuel Cell,0.00026
marginal,Link,AT0 7,H2 pipeline,0.45202
marginal,Link,AT0 7,Sabatier,0.00067
marginal,Link,AT0 7,V2G,3300.42967
marginal,Link,AT0 7,battery charger,0.00827
marginal,Link,AT0 7,battery discharger,0.00855
marginal,Link,AT0 7,electricity distribution grid,0.01032
marginal,Link,AT0 7,home battery charger,0.00619
marginal,Link,AT0 7,home battery discharger,0.00544
marginal,Link,AT0 7,methanolisation,0.67278
marginal,Link,AT0 7,rural air heat pump,0.00028
marginal,Link,AT0 7,rural ground heat pump,0.00019
marginal,Link,AT0 7,rural resistive heater,14966.57772
marginal,Link,AT0 7,rural water tanks charger,0.03093
marginal,Link,AT0 7,rural water tanks discharger,0.03353
marginal,Link,AT0 7,urban decentral air heat pump,0.00026
marginal,Link,AT0 7,urban decentral resistive heater,41129.61785
marginal,Link,AT0 7,urban decentral water tanks charger,0.02961
marginal,Link,AT0 7,urban decentral water tanks discharger,0.02862
marginal,Link,AT0 8,BEV charger,72257.22998
marginal,Link,AT0 8,DAC,0.0002
marginal,Link,AT0 8,Fischer-Tropsch,0.52597
marginal,Link,AT0 8,H2 Electrolysis,0.02141
marginal,Link,AT0 8,H2 Fuel Cell,0.00023
marginal,Link,AT0 8,H2 pipeline,0.25334
marginal,Link,AT0 8,Sabatier,0.00069
marginal,Link,AT0 8,V2G,51003.31881
marginal,Link,AT0 8,battery charger,0.00879
marginal,Link,AT0 8,battery discharger,0.00759
marginal,Link,AT0 8,electricity distribution grid,0.00943
marginal,Link,AT0 8,home battery charger,0.0058
marginal,Link,AT0 8,home battery discharger,0.00642
marginal,Link,AT0 8,methanolisation,0.0249
marginal,Link,AT0 8,rural air heat pump,0.00027
marginal,Link,AT0 8,rural ground heat pump,0.0002
marginal,Link,AT0 8,rural resistive heater,32357.64992
marginal,Link,AT0 8,rural water tanks charger,0.03458
marginal,Link,AT0 8,rural water tanks discharger,0.03005
marginal,Link,AT0 8,urban central air heat pump,0.00047
marginal,Link,AT0 8,urban central ptes heat pump,0.0004
marginal,Link,AT0 8,urban central resistive heater,57064.40457
marginal,Link,AT0 8,urban central water pits charger,0.01605
marginal,Link,AT0 8,urban central water pits discharger,0.01606
marginal,Link,AT0 8,urban central water tanks charger,0.00835
marginal,Link,AT0 8,urban central water tanks discharger,0.00906
marginal,Link,AT0 8,urban decentral air heat pump,0.00029
marginal,Link,AT0 8,urban decentral resistive heater,32458.23139
marginal,Link,AT0 8,urban decentral water tanks charger,0.03077
marginal,Link,AT0 8,urban decentral water tanks discharger,0.0346
marginal,Link,AT0 9,BEV charger,11230.45459
marginal,Link,AT0 9,DAC,0.00022
marginal,Link,AT0 9,Fischer-Tropsch,0.52626
marginal,Link,AT0 9,H2 Electrolysis,0.05226
marginal,Link,AT0 9,H2 Fuel Cell,0.00026
marginal,Link,AT0 9,H2 pipeline,0.35541
marginal,Link,AT0 9,Sabatier,0.00063
marginal,Link,AT0 9,V2G,3622.72514
marginal,Link,AT0 9,battery charger,0.00785
marginal,Link,AT0 9,battery discharger,0.00853
marginal,Link,AT0 9,electricity distribution grid,0.00844
marginal,Link,AT0 9,home battery charger,0.00555
marginal,Link,AT0 9,home battery discharger,0.00617
marginal,Link,AT0 9,methanolisation,0.04478
marginal,Link,AT0 9,rural air heat pump,0.00032
marginal,Link,AT0 9,rural ground heat pump,0.00021
marginal,Link,AT0 9,rural resistive heater,24552.95297
marginal,Link,AT0 9,rural water tanks charger,0.03411
marginal,Link,AT0 9,rural water tanks discharger,0.03106
marginal,Link,AT0 9,urban central air heat pump,0.00046
marginal,Link,AT0 9,urban central ptes heat pump,0.00034
marginal,Link,AT0 9,urban central resistive heater,11841.00568
marginal,Link,AT0 9,urban central water pits charger,44.92427
marginal,Link,AT0 9,urban central water pits discharger,25.53343
marginal,Link,AT0 9,urban central water tanks charger,0.01939
marginal,Link,AT0 9,urban central water tanks discharger,0.02042
marginal,Link,AT0 9,urban decentral air heat pump,0.00027
marginal,Link,AT0 9,urban decentral resistive heater,10476.13593
