Generator,ror,AT0 8,AC,755051.01199
Generator,rural heat vent,AT0 0,rural heat,-2105736.66032
Generator,rural heat vent,AT0 1,rural heat,-893652.76561
Generator,rural heat vent,AT0 10,rural heat,-521930.61421
Generator,rural heat vent,AT0 11,rural heat,-1801457.10663
Generator,rural heat vent,AT0 12,rural heat,-235057.91977
Generator,rural heat vent,AT0 13,rural heat,-2045260.84483
Generator,rural heat vent,AT0 14,rural heat,-3765392.36632
Generator,rural heat vent,AT0 15,rural heat,-1097818.22544
Generator,rural heat vent,AT0 16,rural heat,-500290.95377
Generator,rural heat vent,AT0 17,rural heat,-2126145.58973
Generator,rural heat vent,AT0 18,rural heat,-1091775.52485
Generator,rural heat vent,AT0 19,rural heat,-849183.2591
Generator,rural heat vent,AT0 2,rural heat,-686064.12097
Generator,rural heat vent,AT0 20,rural heat,-942826.21649
Generator,rural heat vent,AT0 21,rural heat,-398497.68642
Generator,rural heat vent,AT0 22,rural heat,-2764484.47644
Generator,rural heat vent,AT0 23,rural heat,-12.20051
Generator,rural heat vent,AT0 24,rural heat,-119775.61457
Generator,rural heat vent,AT0 3,rural heat,-221566.30272
Generator,rural heat vent,AT0 4,rural heat,-39.00569
Generator,rural heat vent,AT0 5,rural heat,-1164239.04177
Generator,rural heat vent,AT0 6,rural heat,-1663382.46909
Generator,rural heat vent,AT0 7,rural heat,-4389598.48127
Generator,rural heat vent,AT0 8,rural heat,-2078464.36319
Generator,rural heat vent,AT0 9,rural heat,-1657798.29049
Generator,rural solar thermal,AT0 0,rural heat,0.0044
Generator,rural solar thermal,AT0 1,rural heat,0.00504
Generator,rural solar thermal,AT0 10,rural heat,0.00421
Generator,rural solar thermal,AT0 11,rural heat,0.00448
Generator,rural solar thermal,AT0 12,rural heat,0.00456
Generator,rural solar thermal,AT0 13,rural heat,0.00436
Generator,rural solar thermal,AT0 14,rural heat,0.00376
Generator,rural solar thermal,AT0 15,rural heat,0.00429
Generator,rural solar thermal,AT0 16,rural heat,0.00477
Generator,rural solar thermal,AT0 17,rural heat,0.00438
Generator,rural solar thermal,AT0 18,rural heat,0.00441
Generator,rural solar thermal,AT0 19,rural heat,0.00434
Generator,rural solar thermal,AT0 2,rural heat,0.00459
Generator,rural solar thermal,AT0 20,rural heat,0.00397
Generator,rural solar thermal,AT0 21,rural heat,0.00476
Generator,rural solar thermal,AT0 22,rural heat,0.0041
Generator,rural solar thermal,AT0 23,rural heat,0.00407
Generator,rural solar thermal,AT0 24,rural heat,0.00404
Generator,rural solar thermal,AT0 3,rural heat,0.00404
Generator,rural solar thermal,AT0 4,rural heat,0.00405
Generator,rural solar thermal,AT0 5,rural heat,0.00443
Generator,rural solar thermal,AT0 6,rural heat,0.00459
Generator,rural solar thermal,AT0 7,rural heat,0.00433
Generator,rural solar thermal,AT0 8,rural heat,0.00394
Generator,rural solar thermal,AT0 9,rural heat,0.00452
Generator,solar,AT0 0,AC,32867.13118
Generator,solar,AT0 1,AC,54740.66962
Generator,solar,AT0 10,AC,23463.27406
Generator,solar,AT0 11,AC,38700.89794
Generator,solar,AT0 12,AC,10139.85218
Generator,solar,AT0 13,AC,17228.62834
Generator,solar,AT0 14,AC,17783.3666
Generator,solar,AT0 15,AC,12502.71298
Generator,solar,AT0 16,AC,42892.37821
Generator,solar,AT0 17,AC,21625.81175
Generator,solar,AT0 18,AC,22773.41988
Generator,solar,AT0 19,AC,21804.99282
Generator,solar,AT0 2,AC,48040.2832
Generator,solar,AT0 20,AC,12210.0444
Generator,solar,AT0 21,AC,13456.01498
Generator,solar,AT0 22,AC,15812.26852
Generator,solar,AT0 23,AC,39835.9773
Generator,solar,AT0 24,AC,13667.88652
Generator,solar,AT0 3,AC,12738.08385
Generator,solar,AT0 4,AC,23746.81699
Generator,solar,AT0 5,AC,34266.82002
Generator,solar,AT0 6,AC,22712.15381
Generator,solar,AT0 7,AC,25432.15901
Generator,solar,AT0 8,AC,37818.87754
Generator,solar,AT0 9,AC,15695.69878
Generator,solar rooftop,AT0 0,low voltage,0.02189
Generator,solar rooftop,AT0 1,low voltage,0.01352
Generator,solar rooftop,AT0 10,low voltage,0.01871
Generator,solar rooftop,AT0 11,low voltage,0.01377
Generator,solar rooftop,AT0 12,low voltage,0.02057
Generator,solar rooftop,AT0 13,low voltage,0.01391
Generator,solar rooftop,AT0 14,low voltage,0.01347
Generator,solar rooftop,AT0 15,low voltage,0.01065
Generator,solar rooftop,AT0 16,low voltage,0.01232
Generator,solar rooftop,AT0 17,low voltage,0.01269
Generator,solar rooftop,AT0 18,low voltage,0.0135
Generator,solar rooftop,AT0 19,low voltage,0.01768
Generator,solar rooftop,AT0 2,low voltage,0.01592
Generator,solar rooftop,AT0 20,low voltage,0.00971
Generator,solar rooftop,AT0 21,low voltage,0.01378
Generator,solar rooftop,AT0 22,low voltage,0.01119
Generator,solar rooftop,AT0 23,low voltage,0.02286
Generator,solar rooftop,AT0 24,low voltage,0.01316
Generator,solar rooftop,AT0 3,low voltage,0.01281
Generator,solar rooftop,AT0 4,low voltage,0.01649
Generator,solar rooftop,AT0 5,low voltage,0.01477
Generator,solar rooftop,AT0 6,low voltage,0.01392
Generator,solar rooftop,AT0 7,low voltage,0.01162
Generator,solar rooftop,AT0 8,low voltage,0.01801
Generator,solar rooftop,AT0 9,low voltage,0.01392
Generator,solar-hsat,AT0 0,AC,0.02138
Generator,solar-hsat,AT0 1,AC,0.04055
Generator,solar-hsat,AT0 10,AC,0.02024
Generator,solar-hsat,AT0 11,AC,0.04061
Generator,solar-hsat,AT0 12,AC,0.02118
Generator,solar-hsat,AT0 13,AC,0.02221
Generator,solar-hsat,AT0 14,AC,0.02011
Generator,solar-hsat,AT0 15,AC,0.02239
Generator,solar-hsat,AT0 16,AC,0.02587
Generator,solar-hsat,AT0 17,AC,0.02198
Generator,solar-hsat,AT0 18,AC,0.02518
Generator,solar-hsat,AT0 19,AC,0.02188
Generator,solar-hsat,AT0 2,AC,0.02153
Generator,solar-hsat,AT0 20,AC,0.02062
Generator,solar-hsat,AT0 21,AC,0.02534
Generator,solar-hsat,AT0 22,AC,0.02221
Generator,solar-hsat,AT0 23,AC,0.02077
Generator,solar-hsat,AT0 24,AC,0.01991
Generator,solar-hsat,AT0 3,AC,0.02059
Generator,solar-hsat,AT0 4,AC,0.01927
Generator,solar-hsat,AT0 5,AC,0.0239
Generator,solar-hsat,AT0 6,AC,0.02314
Generator,solar-hsat,AT0 7,AC,0.02391
Generator,solar-hsat,AT0 8,AC,0.02049
Generator,solar-hsat,AT0 9,AC,0.0218
Generator,solid biomass,EU,solid biomass,29801609.66128
Generator,urban central heat vent,AT0 0,urban central heat,-37295.76869
Generator,urban central heat vent,AT0 1,urban central heat,-11589945.02002
Generator,urban central heat vent,AT0 10,urban central heat,-393727.94306
Generator,urban central heat vent,AT0 11,urban central heat,-3575307.83648
Generator,urban central heat vent,AT0 12,urban central heat,-14362877.16982
Generator,urban central heat vent,AT0 13,urban central heat,-5327122.95138
Generator,urban central heat vent,AT0 18,urban central heat,-4460825.35855
Generator,urban central heat vent,AT0 19,urban central heat,-1886183.44772
Generator,urban central heat vent,AT0 2,urban central heat,-480942.63731
Generator,urban central heat vent,AT0 20,urban central heat,-688748.24709
Generator,urban central heat vent,AT0 21,urban central heat,-3282247.40546
Generator,urban central heat vent,AT0 23,urban central heat,-9.82114
Generator,urban central heat vent,AT0 24,urban central heat,-932642.62586
Generator,urban central heat vent,AT0 3,urban central heat,-4749822.29994
Generator,urban central heat vent,AT0 4,urban central heat,-25.99967
Generator,urban central heat vent,AT0 5,urban central heat,-12919903.08512
Generator,urban central heat vent,AT0 8,urban central heat,-3915654.53723
Generator,urban central heat vent,AT0 9,urban central heat,-697718.03133
Generator,urban central solar thermal,AT0 0,urban central heat,0.00721
Generator,urban central solar thermal,AT0 1,urban central heat,0.00831
Generator,urban central solar thermal,AT0 10,urban central heat,0.0072
Generator,urban central solar thermal,AT0 11,urban central heat,0.00738
Generator,urban central solar thermal,AT0 12,urban central heat,0.0078
Generator,urban central solar thermal,AT0 13,urban central heat,0.00713
Generator,urban central solar thermal,AT0 18,urban central heat,0.0072
Generator,urban central solar thermal,AT0 19,urban central heat,0.00728
Generator,urban central solar thermal,AT0 2,urban central heat,0.00767
Generator,urban central solar thermal,AT0 20,urban central heat,0.00652
Generator,urban central solar thermal,AT0 21,urban central heat,0.008
Generator,urban central solar thermal,AT0 23,urban central heat,0.00783
Generator,urban central solar thermal,AT0 24,urban central heat,0.00686
Generator,urban central solar thermal,AT0 3,urban central heat,0.00671
Generator,urban central solar thermal,AT0 4,urban central heat,0.00671
Generator,urban central solar thermal,AT0 5,urban central heat,0.00723
Generator,urban central solar thermal,AT0 8,urban central heat,0.00652
Generator,urban central solar thermal,AT0 9,urban central heat,0.00747
Generator,urban decentral heat vent,AT0 0,urban decentral heat,-1585147.70474
Generator,urban decentral heat vent,AT0 1,urban decentral heat,-23273.40912
Generator,urban decentral heat vent,AT0 10,urban decentral heat,-1438947.87632
Generator,urban decentral heat vent,AT0 11,urban decentral heat,-4320.33068
Generator,urban decentral heat vent,AT0 12,urban decentral heat,-3640926.96175
Generator,urban decentral heat vent,AT0 13,urban decentral heat,-64300.53213
Generator,urban decentral heat vent,AT0 14,urban decentral heat,-147.47979
Generator,urban decentral heat vent,AT0 15,urban decentral heat,-1205312.444
Generator,urban decentral heat vent,AT0 16,urban decentral heat,-6594321.83738
Generator,urban decentral heat vent,AT0 17,urban decentral heat,-4568463.06231
Generator,urban decentral heat vent,AT0 18,urban decentral heat,-293348.89841
Generator,urban decentral heat vent,AT0 19,urban decentral heat,-1698389.22929
Generator,urban decentral heat vent,AT0 2,urban decentral heat,-1436791.59173
Generator,urban decentral heat vent,AT0 20,urban decentral heat,-273321.56721
Generator,urban decentral heat vent,AT0 21,urban decentral heat,-339037.28625
Generator,urban decentral heat vent,AT0 22,urban decentral heat,-4607.86578
Generator,urban decentral heat vent,AT0 23,urban decentral heat,-9.79549
Generator,urban decentral heat vent,AT0 24,urban decentral heat,-188536.08819
Generator,urban decentral heat vent,AT0 3,urban decentral heat,-1107715.98565
Generator,urban decentral heat vent,AT0 4,urban decentral heat,-19696.00413
Generator,urban decentral heat vent,AT0 5,urban decentral heat,-565154.75707
Generator,urban decentral heat vent,AT0 6,urban decentral heat,-5253246.04517
Generator,urban decentral heat vent,AT0 7,urban decentral heat,-148.61584
Generator,urban decentral heat vent,AT0 8,urban decentral heat,-1979773.03018
Generator,urban decentral heat vent,AT0 9,urban decentral heat,-601392.53594
Generator,urban decentral solar thermal,AT0 0,urban decentral heat,0.0044
Generator,urban decentral solar thermal,AT0 1,urban decentral heat,0.00501
Generator,urban decentral solar thermal,AT0 10,urban decentral heat,0.00419
Generator,urban decentral solar thermal,AT0 11,urban decentral heat,0.00443
Generator,urban decentral solar thermal,AT0 12,urban decentral heat,0.00454
Generator,urban decentral solar thermal,AT0 13,urban decentral heat,0.00433
Generator,urban decentral solar thermal,AT0 14,urban decentral heat,0.00371
Generator,urban decentral solar thermal,AT0 15,urban decentral heat,0.00425
Generator,urban decentral solar thermal,AT0 16,urban decentral heat,0.00474
Generator,urban decentral solar thermal,AT0 17,urban decentral heat,0.00434
Generator,urban decentral solar thermal,AT0 18,urban decentral heat,0.00438
Generator,urban decentral solar thermal,AT0 19,urban decentral heat,0.00432
Generator,urban decentral solar thermal,AT0 2,urban decentral heat,0.00457
Generator,urban decentral solar thermal,AT0 20,urban decentral heat,0.00391
Generator,urban decentral solar thermal,AT0 21,urban decentral heat,0.00474
Generator,urban decentral solar thermal,AT0 22,urban decentral heat,0.00407
Generator,urban decentral solar thermal,AT0 23,urban decentral heat,0.0041
Generator,urban decentral solar thermal,AT0 24,urban decentral heat,0.004
Generator,urban decentral solar thermal,AT0 3,urban decentral heat,0.00401
Generator,urban decentral solar thermal,AT0 4,urban decentral heat,0.00401
Generator,urban decentral solar thermal,AT0 5,urban decentral heat,0.00441
Generator,urban decentral solar thermal,AT0 6,urban decentral heat,0.00454
Generator,urban decentral solar thermal,AT0 7,urban decentral heat,0.00429
Generator,urban decentral solar thermal,AT0 8,urban decentral heat,0.0039
Generator,urban decentral solar thermal,AT0 9,urban decentral heat,0.00447
Line,AC,AT0 0,AC,25056.38314
Line,AC,AT0 1,AC,-4501080.04781
Line,AC,AT0 10,AC,831437.6279
Line,AC,AT0 11,AC,-3184276.81663
Line,AC,AT0 12,AC,-947093.423
Line,AC,AT0 13,AC,-517626.38743
Line,AC,AT0 14,AC,-939971.45502
Line,AC,AT0 15,AC,-849084.73714
Line,AC,AT0 16,AC,-1233391.0219
Line,AC,AT0 17,AC,-52822.2109
Line,AC,AT0 18,AC,-907751.50789
Line,AC,AT0 19,AC,-1151364.89662
Line,AC,AT0 2,AC,-1243262.50507
Line,AC,AT0 20,AC,-1121786.28471
Line,AC,AT0 21,AC,347906.70974
Line,AC,AT0 22,AC,-219109.35086
Line,AC,AT0 23,AC,13066807.39287
Line,AC,AT0 24,AC,5595929.38356
Line,AC,AT0 3,AC,-399394.67392
Line,AC,AT0 4,AC,1067090.99374
Line,AC,AT0 5,AC,-1660345.50894
Line,AC,AT0 6,AC,-1722167.21804
Line,AC,AT0 7,AC,590515.00851
Line,AC,AT0 8,AC,-850080.11722
Line,AC,AT0 9,AC,-24993.57757
Link,BEV charger,AT0 0,EV battery,1634268.67838
Link,BEV charger,AT0 0,low voltage,-1815854.08709
Link,BEV charger,AT0 1,EV battery,593001.47859
Link,BEV charger,AT0 1,low voltage,-658890.53177
Link,BEV charger,AT0 10,EV battery,1072224.18798
Link,BEV charger,AT0 10,low voltage,-1191360.20886
Link,BEV charger,AT0 11,EV battery,1375069.44133
Link,BEV charger,AT0 11,low voltage,-1527854.93482
Link,BEV charger,AT0 12,EV battery,3277914.33564
Link,BEV charger,AT0 12,low voltage,-3642127.0396
Link,BEV charger,AT0 13,EV battery,1562569.14912
Link,BEV charger,AT0 13,low voltage,-1736187.94347
Link,BEV charger,AT0 14,EV battery,2836601.49
Link,BEV charger,AT0 14,low voltage,-3151779.43333
Link,BEV charger,AT0 15,EV battery,724923.07292
Link,BEV charger,AT0 15,low voltage,-805470.08102
Link,BEV charger,AT0 16,EV battery,647884.64532
Link,BEV charger,AT0 16,low voltage,-719871.82813
Link,BEV charger,AT0 17,EV battery,970316.51622
Link,BEV charger,AT0 17,low voltage,-1078129.46247
Link,BEV charger,AT0 18,EV battery,1255597.30383
Link,BEV charger,AT0 18,low voltage,-1395108.11537
Link,BEV charger,AT0 19,EV battery,1883167.7629
Link,BEV charger,AT0 19,low voltage,-2092408.62545
Link,BEV charger,AT0 2,EV battery,722163.50821
Link,BEV charger,AT0 2,low voltage,-802403.89801
Link,BEV charger,AT0 20,EV battery,1103377.62001
Link,BEV charger,AT0 20,low voltage,-1225975.13334
Link,BEV charger,AT0 21,EV battery,1159531.23299
Link,BEV charger,AT0 21,low voltage,-1288368.03666
Link,BEV charger,AT0 22,EV battery,868956.01899
Link,BEV charger,AT0 22,low voltage,-965506.68776
Link,BEV charger,AT0 23,EV battery,3219252.08085
Link,BEV charger,AT0 23,low voltage,-3576946.7565
Link,BEV charger,AT0 24,EV battery,588915.71165
Link,BEV charger,AT0 24,low voltage,-654350.79073
Link,BEV charger,AT0 3,EV battery,1951117.79942
Link,BEV charger,AT0 3,low voltage,-2167908.66602
Link,BEV charger,AT0 4,EV battery,879060.7808
Link,BEV charger,AT0 4,low voltage,-976734.20088
Link,BEV charger,AT0 5,EV battery,1061093.02981
Link,BEV charger,AT0 5,low voltage,-1178992.25534
Link,BEV charger,AT0 6,EV battery,1186123.89811
Link,BEV charger,AT0 6,low voltage,-1317915.44234
Link,BEV charger,AT0 7,EV battery,658190.08601
Link,BEV charger,AT0 7,low voltage,-731322.31779
Link,BEV charger,AT0 8,EV battery,5947094.4842
Link,BEV charger,AT0 8,low voltage,-6607882.76022
Link,BEV charger,AT0 9,EV battery,1204717.56079
Link,BEV charger,AT0 9,low voltage,-1338575.06754
Link,DAC,AT0 0,AC,-0.0182
Link,DAC,AT0 0,urban central heat,-0.02306
Link,DAC,AT0 0,urban decentral heat,-0.02328
Link,DAC,AT0 1,AC,-0.01879
Link,DAC,AT0 1,urban central heat,-0.02412
Link,DAC,AT0 1,urban decentral heat,-0.02372
Link,DAC,AT0 10,AC,-0.01637
Link,DAC,AT0 10,urban central heat,-0.02082
Link,DAC,AT0 10,urban decentral heat,-0.02084
Link,DAC,AT0 11,AC,-0.01886
Link,DAC,AT0 11,urban central heat,-0.02421
Link,DAC,AT0 11,urban decentral heat,-0.0238
Link,DAC,AT0 12,AC,-0.01852
Link,DAC,AT0 12,urban central heat,-0.02368
Link,DAC,AT0 12,urban decentral heat,-0.02346
Link,DAC,AT0 13,AC,-0.01881
Link,DAC,AT0 13,urban central heat,-0.02411
Link,DAC,AT0 13,urban decentral heat,-0.02377
Link,DAC,AT0 14,AC,-0.00932
Link,DAC,AT0 14,urban decentral heat,-0.02372
Link,DAC,AT0 15,AC,-0.00936
Link,DAC,AT0 15,urban decentral heat,-0.02384
Link,DAC,AT0 16,AC,-0.00941
Link,DAC,AT0 16,urban decentral heat,-0.02395
Link,DAC,AT0 17,AC,-0.00939
Link,DAC,AT0 17,urban decentral heat,-0.02389
Link,DAC,AT0 18,AC,-0.01885
Link,DAC,AT0 18,urban central heat,-0.02418
Link,DAC,AT0 18,urban decentral heat,-0.0238
Link,DAC,AT0 19,AC,-0.0187
Link,DAC,AT0 19,urban central heat,-0.02388
Link,DAC,AT0 19,urban decentral heat,-0.02371
Link,DAC,AT0 2,AC,-0.01792
Link,DAC,AT0 2,urban central heat,-0.02274
Link,DAC,AT0 2,urban decentral heat,-0.02288
Link,DAC,AT0 20,AC,-0.01877
Link,DAC,AT0 20,urban central heat,-0.02403
Link,DAC,AT0 20,urban decentral heat,-0.02375
Link,DAC,AT0 21,AC,-0.0189
Link,DAC,AT0 21,urban central heat,-0.02428
Link,DAC,AT0 21,urban decentral heat,-0.02383
Link,DAC,AT0 22,AC,-0.00939
Link,DAC,AT0 22,urban decentral heat,-0.0239
Link,DAC,AT0 23,AC,-0.01648
Link,DAC,AT0 23,urban central heat,-0.02094
Link,DAC,AT0 23,urban decentral heat,-0.021
Link,DAC,AT0 24,AC,-0.0165
Link,DAC,AT0 24,urban central heat,-0.02103
Link,DAC,AT0 24,urban decentral heat,-0.02096
Link,DAC,AT0 3,AC,-0.01875
Link,DAC,AT0 3,urban central heat,-0.02401
Link,DAC,AT0 3,urban decentral heat,-0.02372
Link,DAC,AT0 4,AC,-0.01743
Link,DAC,AT0 4,urban central heat,-0.02222
Link,DAC,AT0 4,urban decentral heat,-0.02215
Link,DAC,AT0 5,AC,-0.01881
Link,DAC,AT0 5,urban central heat,-0.02411
Link,DAC,AT0 5,urban decentral heat,-0.02377
Link,DAC,AT0 6,AC,-0.00942
Link,DAC,AT0 6,urban decentral heat,-0.02399
Link,DAC,AT0 7,AC,-0.0094
Link,DAC,AT0 7,urban decentral heat,-0.02393
Link,DAC,AT0 8,AC,-0.01863
Link,DAC,AT0 8,urban central heat,-0.02383
Link,DAC,AT0 8,urban decentral heat,-0.02359
Link,DAC,AT0 9,AC,-0.01879
Link,DAC,AT0 9,urban central heat,-0.02406
Link,DAC,AT0 9,urban decentral heat,-0.02376
Link,DAC,EU,co2,-0.71594
Link,DAC,EU,co2 stored,0.71594
Link,Fischer-Tropsch,AT0 0,H2,-6.71994
Link,Fischer-Tropsch,AT0 0,urban central heat,0.25368
Link,Fischer-Tropsch,AT0 1,H2,-222.66073
Link,Fischer-Tropsch,AT0 1,urban central heat,8.40544
Link,Fischer-Tropsch,AT0 10,H2,-1469000.2594
Link,Fischer-Tropsch,AT0 10,urban central heat,55454.75979
Link,Fischer-Tropsch,AT0 11,H2,-163.12121
Link,Fischer-Tropsch,AT0 11,urban central heat,6.15783
Link,Fischer-Tropsch,AT0 12,H2,-1.84822
Link,Fischer-Tropsch,AT0 12,urban central heat,0.06977
Link,Fischer-Tropsch,AT0 13,H2,-1.72605
Link,Fischer-Tropsch,AT0 13,urban central heat,0.06516
Link,Fischer-Tropsch,AT0 14,H2,-1.21068
Link,Fischer-Tropsch,AT0 15,H2,-2.44605
Link,Fischer-Tropsch,AT0 16,H2,-21.22017
Link,Fischer-Tropsch,AT0 17,H2,-1.86228
Link,Fischer-Tropsch,AT0 18,H2,-389.07669
Link,Fischer-Tropsch,AT0 18,urban central heat,14.68765
Link,Fischer-Tropsch,AT0 19,H2,-2.17492
Link,Fischer-Tropsch,AT0 19,urban central heat,0.0821
Link,Fischer-Tropsch,AT0 2,H2,-3.37008
Link,Fischer-Tropsch,AT0 2,urban central heat,0.12722
Link,Fischer-Tropsch,AT0 20,H2,-1.78287
Link,Fischer-Tropsch,AT0 20,urban central heat,0.0673
Link,Fischer-Tropsch,AT0 21,H2,-457.78367
Link,Fischer-Tropsch,AT0 21,urban central heat,17.28133
Link,Fischer-Tropsch,AT0 22,H2,-2.66681
Link,Fischer-Tropsch,AT0 23,H2,-6389567.59416
Link,Fischer-Tropsch,AT0 23,urban central heat,241206.17668
Link,Fischer-Tropsch,AT0 24,H2,-43.90156
Link,Fischer-Tropsch,AT0 24,urban central heat,1.65728
Link,Fischer-Tropsch,AT0 3,H2,-2.32226
Link,Fischer-Tropsch,AT0 3,urban central heat,0.08767
Link,Fischer-Tropsch,AT0 4,H2,-1.56859
Link,Fischer-Tropsch,AT0 4,urban central heat,0.05921
Link,Fischer-Tropsch,AT0 5,H2,-324.50907
Link,Fischer-Tropsch,AT0 5,urban central heat,12.25022
Link,Fischer-Tropsch,AT0 6,H2,-3.14915
Link,Fischer-Tropsch,AT0 7,H2,-832351.05814
Link,Fischer-Tropsch,AT0 8,H2,-1.52598
Link,Fischer-Tropsch,AT0 8,urban central heat,0.05761
Link,Fischer-Tropsch,AT0 9,H2,-2.09392
Link,Fischer-Tropsch,AT0 9,urban central heat,0.07905
Link,Fischer-Tropsch,EU,co2 stored,-1785654.50988
Link,Fischer-Tropsch,EU,oil,6945369.54445
Link,H2 Electrolysis,AT0 0,AC,-1061631.21878
Link,H2 Electrolysis,AT0 0,H2,660016.12871
Link,H2 Electrolysis,AT0 0,urban central heat,57938.52376
Link,H2 Electrolysis,AT0 1,AC,-760.56876
Link,H2 Electrolysis,AT0 1,H2,472.8456
Link,H2 Electrolysis,AT0 1,urban central heat,41.50804
Link,H2 Electrolysis,AT0 10,AC,-2298538.7704
Link,H2 Electrolysis,AT0 10,H2,1429001.55356
Link,H2 Electrolysis,AT0 10,urban central heat,125442.75339
Link,H2 Electrolysis,AT0 11,AC,-592.9491
Link,H2 Electrolysis,AT0 11,H2,368.63646
Link,H2 Electrolysis,AT0 11,urban central heat,32.3602
Link,H2 Electrolysis,AT0 12,AC,-1.49438
Link,H2 Electrolysis,AT0 12,H2,0.92906
Link,H2 Electrolysis,AT0 12,urban central heat,0.08156
Link,H2 Electrolysis,AT0 13,AC,-27.23834
Link,H2 Electrolysis,AT0 13,H2,16.93408
Link,H2 Electrolysis,AT0 13,urban central heat,1.48653
Link,H2 Electrolysis,AT0 14,AC,-1.90132
Link,H2 Electrolysis,AT0 14,H2,1.18205
Link,H2 Electrolysis,AT0 15,AC,-2.93863
Link,H2 Electrolysis,AT0 15,H2,1.82695
Link,H2 Electrolysis,AT0 16,AC,-50.69425
Link,H2 Electrolysis,AT0 16,H2,31.51662
Link,H2 Electrolysis,AT0 17,AC,-2.25658
Link,H2 Electrolysis,AT0 17,H2,1.40292
Link,H2 Electrolysis,AT0 18,AC,-718132.6728
Link,H2 Electrolysis,AT0 18,H2,446463.08268
Link,H2 Electrolysis,AT0 18,urban central heat,39192.09062
Link,H2 Electrolysis,AT0 19,AC,-4.91353
Link,H2 Electrolysis,AT0 19,H2,3.05474
Link,H2 Electrolysis,AT0 19,urban central heat,0.26816
Link,H2 Electrolysis,AT0 2,AC,-2.80462
Link,H2 Electrolysis,AT0 2,H2,1.74363
Link,H2 Electrolysis,AT0 2,urban central heat,0.15306
Link,H2 Electrolysis,AT0 20,AC,-1.39767
Link,H2 Electrolysis,AT0 20,H2,0.86893
Link,H2 Electrolysis,AT0 20,urban central heat,0.07628
Link,H2 Electrolysis,AT0 21,AC,-336210.3333
Link,H2 Electrolysis,AT0 21,H2,209021.96422
Link,H2 Electrolysis,AT0 21,urban central heat,18348.67894
Link,H2 Electrolysis,AT0 22,AC,-3.54594
Link,H2 Electrolysis,AT0 22,H2,2.20451
Link,H2 Electrolysis,AT0 23,AC,-10261511.61739
Link,H2 Electrolysis,AT0 23,H2,6379581.77253
Link,H2 Electrolysis,AT0 23,urban central heat,560021.99652
Link,H2 Electrolysis,AT0 24,AC,-7836929.52108
Link,H2 Electrolysis,AT0 24,H2,4872219.08326
Link,H2 Electrolysis,AT0 24,urban central heat,427700.42861
Link,H2 Electrolysis,AT0 3,AC,-1.3087
Link,H2 Electrolysis,AT0 3,H2,0.81362
Link,H2 Electrolysis,AT0 3,urban central heat,0.07142
Link,H2 Electrolysis,AT0 4,AC,-2393094.7314
Link,H2 Electrolysis,AT0 4,H2,1487786.99451
Link,H2 Electrolysis,AT0 4,urban central heat,130603.14497
Link,H2 Electrolysis,AT0 5,AC,-969.68905
Link,H2 Electrolysis,AT0 5,H2,602.85568
Link,H2 Electrolysis,AT0 5,urban central heat,52.92078
Link,H2 Electrolysis,AT0 6,AC,-5.80882
Link,H2 Electrolysis,AT0 6,H2,3.61134
Link,H2 Electrolysis,AT0 7,AC,-1339405.41371
